transaction_id,customer_id,transaction_date,total_amount
1790,291,2023-03-13 14:02:59,42432213.79
1791,299,2023-07-30 08:29:04,7392421.88
1792,72,2024-11-06 19:05:33,50911861.58
1793,378,2024-04-10 02:05:30,33708812.74
1794,176,2024-06-14 00:24:07,9691166.46
1795,401,2023-12-01 14:57:32,4987435.86
1796,133,2023-06-10 04:01:55,20226867.5
1797,490,2024-07-03 15:14:02,31753451.45
1798,979,2023-03-12 14:09:46,27201606.74
1799,892,2023-07-31 04:43:50,23078861.07
1800,443,2023-07-30 11:16:40,17957276.53
1801,163,2024-12-27 17:17:10,14297172.56
1802,962,2024-09-10 20:56:18,10621282.35
1803,208,2023-11-14 21:23:23,12920809.92
1804,283,2024-05-29 16:42:36,70358965.66
1805,147,2023-07-26 00:16:15,7186354.55
1806,845,2024-04-01 02:19:44,28172416.1
1807,827,2024-02-13 22:01:18,7210647.68
1808,337,2023-09-10 19:08:45,24606771.38
1809,472,2024-08-05 17:52:30,29215048.8
1810,41,2024-04-18 20:58:34,23577224.15
1811,662,2023-04-04 10:28:57,12412165.31
1812,718,2024-04-12 12:37:33,11126998.07
1813,401,2024-12-29 10:49:47,635380.64
1814,426,2024-09-19 06:22:34,29111906.91
1815,922,2023-09-13 06:32:17,14989579.59
1816,469,2024-09-24 15:43:53,39297089.81
1817,188,2024-01-29 23:59:46,12306882.36
1818,98,2024-12-16 20:42:09,19844207.22
1819,246,2024-02-07 01:35:23,2549939.1
1820,904,2023-06-11 09:58:04,28873406.28
1821,299,2024-10-05 19:34:42,52065918.66
1822,715,2024-11-13 02:25:48,12233759.43
1823,422,2023-08-11 17:58:02,35234515.85
1824,378,2024-07-20 04:24:49,16636766.76
1825,517,2023-03-20 03:49:51,16378144.4
1826,462,2023-11-30 14:55:52,38528432.61
1827,213,2023-06-18 09:12:10,31766869.92
1828,474,2024-06-02 01:37:30,3743336.3
1829,655,2023-01-28 02:39:53,20556443.11
1830,391,2024-12-12 16:49:02,26972365.48
1831,877,2023-12-18 14:32:22,32432154.87
1832,39,2023-07-19 14:26:32,1736655.18
1833,118,2023-01-11 09:07:27,6684505.42
1834,335,2024-12-27 04:58:08,6610131.17
1835,497,2024-11-17 16:54:09,37369921.22
1836,85,2024-04-17 02:29:03,43370791.07
1837,249,2024-07-15 23:55:17,19820657.8
1838,144,2024-12-31 15:56:13,16205767.65
1839,862,2024-04-27 10:09:47,7087239.08
1840,859,2023-06-15 06:12:39,2998066.84
1841,103,2023-01-19 22:05:59,29503413.91
1842,128,2023-07-01 10:42:34,19730799.45
1843,173,2024-07-01 14:13:49,9868095.48
1844,694,2023-03-21 00:24:29,13043136.06
1845,452,2023-10-07 05:35:19,43682472.55
1846,222,2024-01-02 06:28:42,26901263.0
1847,222,2023-02-05 19:22:49,19650593.23
1848,857,2024-03-28 01:44:19,11773665.3
1849,657,2024-10-12 19:02:14,13242485.83
1850,400,2024-11-09 03:44:33,74476434.27
1851,455,2024-12-07 11:13:32,32200442.65
1852,5,2023-02-23 21:46:47,41709912.34
1853,786,2023-02-19 13:44:25,46312378.85
1854,384,2023-07-26 09:05:28,59031237.9
1855,94,2023-09-02 07:16:52,18701710.71
1856,29,2023-01-17 15:21:10,12286388.7
1857,841,2023-01-15 12:16:26,7129496.29
1858,226,2023-07-16 02:18:00,15925901.01
1859,742,2023-04-09 06:06:44,18258054.81
1860,426,2023-06-21 01:36:08,13079086.54
1861,836,2024-06-08 03:55:14,19064452.25
1862,576,2023-12-01 11:44:54,43703392.88
1863,640,2024-10-03 06:54:04,16571148.36
1864,405,2023-08-01 19:43:22,64979056.71
1865,238,2024-03-14 04:23:54,24169291.96
1866,366,2023-08-07 03:51:18,34958017.21
1867,16,2023-11-28 06:19:16,22715871.62
1868,324,2024-02-16 23:48:40,33451385.27
1869,218,2023-01-13 14:10:11,12504685.81
1870,68,2024-04-14 08:00:48,16934141.01
1871,666,2024-11-04 10:08:17,8153990.52
1872,45,2024-09-30 13:26:02,11236288.29
1873,421,2023-03-10 07:57:27,1698725.6
1874,512,2023-11-05 21:48:14,17790835.14
1875,811,2023-04-15 19:31:18,20355860.11
1876,258,2024-08-05 06:14:33,35381429.29
1877,333,2023-04-08 21:50:25,37847818.29
1878,695,2024-10-08 14:08:50,20483190.9
1879,341,2024-12-11 04:50:23,14823235.11
1880,780,2023-06-29 23:07:57,17080929.4
1881,872,2024-12-05 11:34:36,8961396.52
1882,70,2024-11-13 17:33:13,4986485.85
1883,624,2023-12-10 00:38:33,26105433.33
1884,392,2024-08-22 16:20:39,20822957.49
1885,760,2024-06-07 23:19:23,1349714.68
1886,602,2023-08-27 18:19:44,23984972.13
1887,239,2024-12-22 00:29:02,44128556.57
1888,778,2023-01-22 22:26:26,27235459.03
1889,243,2023-05-08 11:14:41,26797645.54
1890,635,2024-03-14 08:52:02,24978083.96
1891,141,2023-03-23 02:10:54,1906141.92
1892,304,2024-01-19 18:09:29,35279267.18
1893,385,2023-07-26 05:31:19,32271626.87
1894,39,2023-07-29 23:22:33,43557806.14
1895,969,2023-09-01 21:46:30,6703304.91
1896,138,2024-03-30 11:58:02,33901616.63
1897,660,2023-10-12 11:33:40,34150509.99
1898,811,2023-02-10 18:57:51,11950456.87
1899,833,2024-02-29 23:35:40,34556862.79
1900,235,2023-10-23 00:51:45,33757662.5
1901,249,2023-12-06 12:28:42,11588444.98
1902,56,2023-07-30 19:38:08,13493406.87
1903,821,2024-11-11 09:02:30,17848990.39
1904,623,2024-12-04 08:05:56,4908030.16
1905,330,2024-01-26 18:59:10,14339215.65
1906,645,2023-07-07 16:06:21,26768577.99
1907,891,2023-01-07 02:21:09,31549999.53
1908,977,2024-05-18 02:32:53,6164660.76
1909,650,2023-07-17 01:53:49,8376542.08
1910,129,2023-05-25 07:26:07,28946357.76
1911,607,2023-04-04 06:19:24,15488793.06
1912,242,2024-07-16 07:26:27,7475632.98
1913,437,2024-06-03 02:50:45,9689826.86
1914,169,2024-04-23 11:20:24,9261582.75
1915,435,2023-07-22 08:55:02,30010971.07
1916,255,2023-06-30 22:03:30,17257012.44
1917,591,2023-11-07 10:23:21,16171275.96
1918,207,2024-04-04 23:08:29,25957143.71
1919,82,2023-10-06 17:31:08,38391404.28
1920,387,2024-01-04 14:29:58,3075997.11
1921,452,2023-06-21 17:08:17,45784477.76
1922,625,2024-03-08 18:23:49,5451394.23
1923,840,2024-03-19 05:40:31,6795829.94
1924,781,2024-05-08 00:43:16,48122613.12
1925,875,2024-01-26 15:33:39,15255270.94
1926,610,2023-03-27 10:55:51,28853643.44
1927,567,2024-07-04 05:33:47,31326716.66
1928,390,2023-06-29 09:22:03,24516467.71
1929,465,2024-04-19 11:08:08,42099007.14
1930,576,2023-10-18 13:39:31,7424390.32
1931,74,2024-09-12 17:30:25,13860134.59
1932,733,2023-12-08 04:58:31,22553571.56
1933,159,2024-04-25 07:07:32,18795085.13
1934,14,2023-07-14 00:09:07,3286347.02
1935,504,2024-05-27 13:37:34,44848946.41
1936,963,2024-02-19 15:08:22,25045642.47
1937,394,2024-02-09 13:35:08,14395959.96
1938,657,2024-05-16 11:12:25,621384.33
1939,419,2024-08-25 02:35:36,3510483.06
1940,395,2023-02-09 04:31:55,51487777.85
1941,199,2024-08-02 05:54:41,41519013.75
1942,790,2024-03-22 09:17:37,636112.01
1943,727,2023-12-23 18:33:15,10205926.58
1944,706,2024-05-15 23:07:08,74007279.66
1945,667,2024-01-13 02:06:03,47366694.01
1946,754,2024-01-30 15:26:19,22628518.41
1947,490,2023-09-10 08:49:25,19080489.08
1948,647,2023-02-05 13:09:31,547203.35
1949,715,2024-12-24 01:01:43,1481988.14
1950,152,2024-11-12 23:29:45,27656100.09
1951,467,2023-09-25 22:02:35,16197558.14
1952,261,2024-11-28 05:21:55,26285560.46
1953,593,2023-09-11 21:55:24,20436870.2
1954,13,2024-11-09 05:52:38,19451081.89
1955,660,2023-04-30 03:21:38,15774540.92
1956,408,2024-12-29 13:59:37,33224923.65
1957,998,2024-12-24 21:20:29,46779767.3
1958,932,2023-03-24 18:52:45,35021242.49
1959,170,2023-07-13 15:23:56,56389474.69
1960,709,2024-03-13 09:12:24,8005385.01
1961,991,2023-11-06 18:13:40,29258178.77
1962,908,2024-06-29 23:58:29,13638411.12
1963,316,2024-01-27 21:20:18,4660290.95
1964,112,2024-02-26 03:14:08,22118619.33
1965,796,2024-10-13 20:50:53,10151821.88
1966,276,2023-12-19 05:11:45,4714442.61
1967,716,2023-08-03 14:29:22,32716791.87
1968,173,2023-11-12 00:14:01,7754428.71
1969,100,2024-05-18 00:03:26,13692210.48
1970,538,2023-03-13 15:12:47,13160804.58
1971,296,2024-03-02 23:49:49,24670628.08
1972,181,2024-03-17 06:12:45,12077115.06
1973,721,2024-01-19 06:47:11,1665537.42
1974,499,2023-05-18 07:12:34,31276864.8
1975,972,2023-07-06 18:17:58,46669110.78
1976,581,2023-04-23 16:24:29,20274997.2
1977,206,2023-08-06 06:45:31,5874317.15
1978,829,2023-03-02 06:39:10,7998936.06
1979,924,2023-07-16 09:26:33,15266195.54
1980,642,2024-02-23 16:02:47,10108196.43
1981,890,2024-10-01 03:58:32,55983990.47
1982,82,2024-10-13 06:02:54,13031744.48
1983,387,2023-10-28 03:07:13,1695398.22
1984,66,2023-05-08 10:04:35,20727210.66
1985,600,2023-12-17 01:04:48,31500541.82
1986,497,2023-08-29 17:23:58,3030103.0
1987,10,2024-11-19 03:40:13,17101081.47
1988,770,2023-03-04 09:41:15,13259551.35
1989,809,2023-01-08 21:12:22,37841629.56
1990,217,2023-02-12 03:31:33,13869345.59
1991,385,2024-06-18 00:15:51,23380064.11
1992,986,2024-09-09 18:56:07,111231.78
1993,485,2023-09-30 17:41:31,29286912.79
1994,440,2023-12-12 22:00:16,45421665.34
1995,699,2023-12-11 13:29:59,79363522.78
1996,837,2023-12-18 11:28:37,6776974.5
1997,682,2023-09-03 13:09:04,1313410.65
1998,626,2024-02-13 13:46:42,30420420.69
1999,895,2023-02-28 12:57:45,15684021.13
2000,4,2023-12-05 03:38:50,6935248.7
